"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"268","Linear Decrease","80%",2001,0.78226693063401,0.456120427931585,0.586107836796564,"median"
"269","Linear Decrease","80%",2002,0.773936036959812,0.455166054384285,0.578864667836237,"median"
"270","Linear Decrease","80%",2003,0.764391542132995,0.448304886779481,0.56626112328499,"median"
"271","Linear Decrease","80%",2004,0.75158460751647,0.443265890715923,0.555862226493357,"median"
"272","Linear Decrease","80%",2005,0.740870180778502,0.439160624330639,0.54542146067981,"median"
"273","Linear Decrease","80%",2006,0.731202508200717,0.433143756686309,0.536223668101488,"median"
"274","Linear Decrease","80%",2007,0.722269861655071,0.4221706140831,0.528595253150205,"median"
"275","Linear Decrease","80%",2008,0.712318749804086,0.414957629227671,0.515232800804966,"median"
"276","Linear Decrease","80%",2009,0.699746079839122,0.406231986499578,0.506406535762978,"median"
"277","Linear Decrease","80%",2010,0.684350385725974,0.399336052217374,0.496391198983873,"median"
"278","Linear Decrease","80%",2011,0.668370517445275,0.392221314695158,0.48843755593954,"median"
"279","Linear Decrease","80%",2012,0.652959911675872,0.382965942101757,0.476556413793639,"median"
"280","Linear Decrease","80%",2013,0.639143923482068,0.375910966950321,0.463686716484757,"median"
"281","Linear Decrease","80%",2014,0.627038871341112,0.360119794738785,0.452945727875981,"median"
"282","Linear Decrease","80%",2015,0.618332010408085,0.354418277755195,0.445227561002499,"median"
"283","Linear Decrease","80%",2016,0.600543499848952,0.347066577405195,0.433155408700939,"median"
"284","Linear Decrease","80%",2017,0.581533714583969,0.330029070294916,0.42073063047979,"median"
"285","Linear Decrease","80%",2018,0.564504791955364,0.316863623189917,0.412213980454115,"median"
"286","Linear Decrease","80%",2019,0.55603850650642,0.302220788444965,0.40736582737846,"median"
"287","Linear Decrease","80%",2020,0.561071548649858,0.297299995672987,0.400618375821356,"median"
"288","Linear Decrease","80%",2021,0.561071548649858,0.297299995672987,0.400618375821356,"median"
"289","Linear Decrease","95%",1950,1,1,1,"median"
"290","Linear Decrease","95%",1951,1.06618894950342,0.978256376073332,1,"median"
"291","Linear Decrease","95%",1952,1.13675887604321,0.951803724923353,1,"median"
"292","Linear Decrease","95%",1953,1.2119997518872,0.91673111908883,0.994571302993233,"median"
"293","Linear Decrease","95%",1954,1.29222074226302,0.886489064843506,0.983461732099044,"median"
"294","Linear Decrease","95%",1955,1.3138845366633,0.851909493643778,0.97737731988232,"median"
"295","Linear Decrease","95%",1956,1.33591151977621,0.828557445996222,0.970216884685953,"median"
"296","Linear Decrease","95%",1957,1.35830778038004,0.821604640342323,0.961530374931935,"median"
"297","Linear Decrease","95%",1958,1.32068432525626,0.814538875936347,0.955261006755112,"median"
"298","Linear Decrease","95%",1959,1.29753087452267,0.811823853580065,0.943330846724979,"median"
"299","Linear Decrease","95%",1960,1.25321325542279,0.805505809406444,0.933802950638025,"median"
"300","Linear Decrease","95%",1961,1.22485515961309,0.798922664545273,0.925359283071134,"median"
"301","Linear Decrease","95%",1962,1.24202579696275,0.785213329563321,0.916128660499808,"median"
"302","Linear Decrease","95%",1963,1.253439468505,0.773716883792485,0.908028800788773,"median"
"303","Linear Decrease","95%",1964,1.26736511307777,0.763642290225047,0.89916889627872,"median"
"304","Linear Decrease","95%",1965,1.27965981923157,0.752914897302545,0.896031945212757,"median"
"305","Linear Decrease","95%",1966,1.28732631015156,0.742516268510592,0.886853901559093,"median"
"306","Linear Decrease","95%",1967,1.2742885763729,0.733685775996783,0.87706868560701,"median"
"307","Linear Decrease","95%",1968,1.28210369743135,0.721493217463076,0.871622039838518,"median"
"308","Linear Decrease","95%",1969,1.26298351042655,0.709679467205605,0.866349150096921,"median"
"309","Linear Decrease","95%",1970,1.24738125877064,0.698059155627483,0.856155275879269,"median"
